"Station","Year","Month","Day","Max Temp. (degree Celcius)","Min Temp. (degree Celcius)","Rainfall (mm)","Actual Evaporation (mm)","Relative Humidity (morning, %)","Relative Humidity (afternoon, %)","Sunshine (hour/day)","Cloudy (hour/day)","Solar Radiation (cal/cm^2/day)"
"Barisal",2018,11,8,29.2,20.2,"NIL",2,95,62,6.3,4.7,287.81
"Barisal",2018,11,9,28.8,18.6,"NIL",2,95,46,7.5,3.5,318.97
"Barisal",2018,11,10,28.6,17.8,"NIL",2,94,53,7.3,3.7,313.77
"Barisal",2018,11,11,29.6,18,"NIL",2,95,46,7.5,3.5,318.97
"Barisal",2018,11,12,29,18,"NIL",2,94,61,6.3,4.7,287.81
"Barisal",2018,11,13,29.2,18,"NIL",2,95,57,7,4,305.98
"Barisal",2018,11,14,29.2,18.4,"NIL",1,95,58,6.3,4.7,287.81
"Barisal",2018,11,15,30.2,18.4,"NIL",1,95,59,6.1,4.9,282.61
"Barisal",2018,11,16,30.4,19.2,"NIL",1,95,57,5.8,5.2,274.82
"Barisal",2018,11,17,30,20,"NIL",3,95,57,5.6,5.4,269.63
"Barisal",2018,11,18,29.4,20,"NIL",2,95,61,6,5,280.01
"Barisal",2018,11,19,29.4,18.8,"NIL",1,95,54,6.6,4.4,295.6
"Barisal",2018,11,20,28.4,16.8,"NIL",1,94,55,6.2,4.8,285.21
"Barisal",2018,11,21,27.4,17.2,"NIL",1,95,56,4.6,6.4,243.66
"Barisal",2018,11,22,27.8,16.4,"NIL",1,94,60,6.3,4.7,287.81
"Barisal",2018,11,23,26.8,16.8,"NIL",2,94,53,6.8,4.2,300.79
"Barisal",2018,11,24,28,16.8,"NIL",2,98,55,6.7,4.3,298.19
"Barisal",2018,11,25,29,16.8,"NIL",1,89,51,7.1,3.9,308.58
"Barisal",2018,11,26,30.2,16.8,"NIL",1,94,53,7.2,3.8,311.18
"Barisal",2018,11,27,31.8,16.8,"NIL",2,94,51,7,4,305.98
"Barisal",2018,11,28,31.8,17.8,"NIL",2,89,51,6.8,4.2,300.79
"Barisal",2018,11,29,29.6,16.8,"NIL",1,94,46,6.9,4.1,303.39
"Barisal",2018,11,30,31,16.8,"NIL",2,94,47,6.7,4.3,298.19
"Barisal",2018,12,1,28,17,0,2,88,52,4.5,6.2,223.09
"Barisal",2018,12,2,26,16,0,2,94,50,7,3.7,284.03
"Barisal",2018,12,3,26,15.8,0,2,88,50,6.4,4.3,269.4
"Barisal",2018,12,4,27,15,0,2,88,46,7.1,3.6,286.47
"Barisal",2018,12,5,26,15,0,1,88,52,6.8,3.9,279.15
"Barisal",2018,12,6,26,14.8,0,1,88,52,4.7,6,227.97
"Barisal",2018,12,7,26,14.8,0,1,94,55,6.3,4.4,266.97
"Barisal",2018,12,8,24,14,0,2,88,54,5.8,4.9,254.78
"Barisal",2018,12,9,26.4,13.6,0,1,88,52,6.8,3.9,279.15
"Barisal",2018,12,10,26.4,13.8,0,1,82,54,6.5,4.2,271.84
"Barisal",2018,12,11,26,13.8,0,2,94,52,6.5,4.2,271.84
"Barisal",2018,12,12,26.4,14,0,2,88,54,6.6,4.1,274.28
"Barisal",2018,12,13,27.2,14.6,0,2,94,52,6.5,4.2,271.84
"Barisal",2018,12,14,27.8,14.8,0,1,94,53,6.3,4.4,266.97
"Barisal",2018,12,15,24,15.2,0,2,83,56,1.5,9.2,149.96
"Barisal",2018,12,16,22.6,17.8,2.2,1.2,79,77,0,10.7,113.4
"Barisal",2018,12,17,20.4,18.2,1,2,94,77,0,10.7,113.4
"Barisal",2018,12,18,19.4,17.8,1.2,1.2,89,76,0,10.7,113.4
"Barisal",2018,12,19,16.8,16,0,1,88,84,0,10.7,113.4
"Barisal",2018,12,20,22.6,13.2,0,1,94,80,5.6,5.1,249.9
"Barisal",2018,12,21,22.4,12.6,0,1,94,55,6,4.7,259.65
"Barisal",2018,12,22,23.6,12.4,0,1,93,53,6.1,4.6,262.09
"Barisal",2018,12,23,24.6,12.2,0,1,94,53,6.3,4.4,266.97
"Barisal",2018,12,24,25.2,12.8,0,1,94,54,6.4,4.3,269.4
"Barisal",2018,12,25,24.8,12.4,0,1,87,52,6.2,4.5,264.53
"Barisal",2018,12,26,22.8,12.2,0,1,87,52,6,4.7,259.65
"Barisal",2018,12,27,22.6,10.6,0,1,93,47,5.9,4.8,257.22
"Barisal",2018,12,28,22.4,10.2,0,1,86,36,6.3,4.4,266.97
"Barisal",2018,12,29,22,8.2,0,2,85,38,6.7,4,276.72
"Barisal",2018,12,30,24.8,8.2,0,1,93,49,6.5,4.2,271.84
"Barisal",2018,12,31,27.2,9.8,0,1,93,45,6,4.7,259.65
"Barisal",2019,1,1,26.8,11.2,0,2,93,28,6.5,4.3,282.77
"Barisal",2019,1,2,28,13.6,0,1,87,34,6.8,4,290.35
"Barisal",2019,1,3,25.6,12,0,1,86,30,6.8,4,290.35
"Barisal",2019,1,4,23,11,0,2,93,32,6.4,4.4,280.25
"Barisal",2019,1,5,25.2,10.8,0,2,86,27,6.7,4.1,287.82
"Barisal",2019,1,6,26.6,10.6,0,1,93,32,7.7,3.1,313.08
"Barisal",2019,1,7,26.8,11.4,0,1,93,32,6.8,4,290.35
"Barisal",2019,1,8,25,11.8,0,2,93,27,6.6,4.2,285.3
"Barisal",2019,1,9,25,11.8,0,1,86,39,6.6,4.2,285.3
"Barisal",2019,1,10,25,12,0,1,87,27,6.3,4.5,277.72
"Barisal",2019,1,11,24,10.2,0,2,86,32,7,3.8,295.4
"Barisal",2019,1,12,25,11,0,1,86,30,6.4,4.4,280.25
"Barisal",2019,1,13,26,11.4,0,1,86,36,7.2,3.6,300.45
"Barisal",2019,1,14,25,11.6,0,2,86,34,6.3,4.5,277.72
"Barisal",2019,1,15,23.2,12.4,0,2,87,56,5.7,5.1,262.57
"Barisal",2019,1,16,25.4,10.4,0,1,86,27,7.3,3.5,302.98
"Barisal",2019,1,17,20.9,10.8,0,1,73,32,6.6,4.2,285.3
"Barisal",2019,1,18,25.8,10.9,0,1,86,30,6.7,4.1,287.82
"Barisal",2019,1,19,25,11.8,0,2,93,41,6.5,4.3,282.77
"Barisal",2019,1,20,25.2,11.8,0,1,93,50,5.8,5,265.09
"Barisal",2019,1,21,26.6,12,0,1,93,43,6.7,4.1,287.82
"Barisal",2019,1,22,28,12.8,0,2,94,44,7.2,3.6,300.45
"Barisal",2019,1,23,28.2,13.4,0,2,87,36,7.3,3.5,302.98
"Barisal",2019,1,24,29,12.8,0,1,87,42,7.2,3.6,300.45
"Barisal",2019,1,25,30,13,0,2,88,36,7.7,3.1,313.08
"Barisal",2019,1,26,31.8,13,0,2,88,46,7.6,3.2,310.56
"Barisal",2019,1,27,28.8,15,0,2,88,46,6.5,4.3,282.77
"Barisal",2019,1,28,24,16.6,0,2,88,39,6.3,4.5,277.72
"Barisal",2019,1,29,23.6,16.4,0,3,94,43,7.3,3.5,302.98
"Barisal",2019,1,30,24.2,10.2,0,3,86,32,8.2,2.6,325.71
"Barisal",2019,1,31,27,10.2,0,2,87,32,8.2,2.6,325.71
"Barisal",2019,2,1,31,11.4,0,2,93,32,8.4,2.8,381.5
"Barisal",2019,2,2,28.8,11.6,0,2,87,23,8.5,2.7,384.38
"Barisal",2019,2,3,28.4,12.8,0,2,93,34,8.6,2.6,387.25
"Barisal",2019,2,4,28.2,11.6,0,3,86,30,8.5,2.7,384.38
"Barisal",2019,2,5,27.2,11.8,0,3,86,41,8.5,2.7,384.38
"Barisal",2019,2,6,27.4,10.6,0,3,86,43,8.6,2.6,387.25
"Barisal",2019,2,7,26.6,10.8,0,3,87,44,8.3,2.9,378.63
"Barisal",2019,2,8,31.2,12.8,0,3,88,51,7.9,3.3,367.13
"Barisal",2019,2,9,30.6,14.8,0,3,77,38,8.7,2.5,390.13
"Barisal",2019,2,10,27.2,16.8,0,2,88,38,8.1,3.1,372.88
"Barisal",2019,2,11,27.6,11.8,0,3,86,43,8.9,2.3,395.88
"Barisal",2019,2,12,29,11.8,0,3,87,43,8.5,2.7,384.38
"Barisal",2019,2,13,29.2,12.8,0,4,94,36,8.4,2.8,381.5
"Barisal",2019,2,14,30.4,14,0,2,94,38,9.4,1.8,410.25
"Barisal",2019,2,15,31.4,14.2,0,2,88,26,9.1,2.1,401.63
"Barisal",2019,2,16,24.2,15,0,1,88,59,3.2,8,232
"Barisal",2019,2,17,28.8,14.6,0,3,94,54,6.4,4.8,324
"Barisal",2019,2,18,29.2,15.8,0,2,88,44,7.3,3.9,349.88
"Barisal",2019,2,19,31.8,16,0,2,89,36,8.4,2.8,381.5
"Barisal",2019,2,20,31.4,18.6,0,3,95,58,8.1,3.1,372.88
"Barisal",2019,2,21,30,21,0,2,90,53,3.4,7.8,237.75
"Barisal",2019,2,22,33,20.8,0,3,95,49,8.2,3,375.75
"Barisal",2019,2,23,33,21,0,3,90,50,8.4,2.8,381.5
"Barisal",2019,2,24,31,21,0,2,95,48,8.1,3.1,372.88
"Barisal",2019,2,25,19,19,9.9,2,88,69,0,11.2,140
"Barisal",2019,2,26,21.8,16.8,27,2,94,95,3.2,8,232
"Barisal",2019,2,27,25,17.6,13,1,94,95,3.2,8,232
"Barisal",2019,2,28,24.8,18.8,16,2,94,90,3.9,7.3,252.13
"Barisal",2019,3,1,25.6,17,0,3,88,50,9.4,2.5,463.65
"Barisal",2019,3,2,25.8,13.8,0,4,87,30,9.7,2.2,473.19
"Barisal",2019,3,3,26.4,13,0,4,93,32,9.2,2.7,457.28
"Barisal",2019,3,4,27.2,13.2,0,2,89,43,3.8,8.1,285.49
"Barisal",2019,3,5,24.4,18.4,13.5,2,84,71,4,7.9,291.85
"Barisal",2019,3,6,28.6,21,0,1,90,82,6.4,5.5,368.21
"Barisal",2019,3,7,28.6,21,0,4,90,53,8.5,3.4,435.01
"Barisal",2019,3,8,29,19,0,3,77,53,9,2.9,450.92
"Barisal",2019,3,9,29.6,20,0,3,77,43,8.2,3.7,425.47
"Barisal",2019,3,10,31.6,20,0,2,90,46,7.4,4.5,400.02
"Barisal",2019,3,11,32.4,21.4,0,3,95,46,5.3,6.6,333.21
"Barisal",2019,3,12,23,21.6,0,4,95,60,8.3,3.6,428.65
"Barisal",2019,3,13,34.6,24,0,3,90,53,8.2,3.7,425.47
"Barisal",2019,3,14,35,23.8,0,3,91,68,7.3,4.6,396.84
"Barisal",2019,3,15,34,28.6,0,4,90,59,8.3,3.6,428.65
"Barisal",2019,3,16,35,22.8,0,4,59,59,8.8,3.1,444.56
"Barisal",2019,3,17,36,21.8,5.2,4,90,60,8.5,3.4,435.01
"Barisal",2019,3,18,29.8,20.4,0,3,90,38,3.9,8,288.67
"Barisal",2019,3,19,32.8,20.2,0,3,90,38,8.4,3.5,431.83
"Barisal",2019,3,20,34.8,21.2,5.1,3,90,45,8.7,3.2,441.38
"Barisal",2019,3,21,34.2,22,0,3,95,52,8,3.9,419.11
"Barisal",2019,3,22,35,22.8,2,4,90,57,8.6,3.3,438.2
"Barisal",2019,3,23,34,21,0,3,90,43,8.7,3.2,441.38
"Barisal",2019,3,24,34.8,22,0,4,95,76,8.7,3.2,441.38
"Barisal",2019,3,25,35.6,18.8,0,4,90,52,9.8,2.1,476.37
"Barisal",2019,3,26,35.8,18.8,0,4,90,52,9.8,2.1,476.37
"Barisal",2019,3,27,32.4,21.6,0,3,79,57,7.8,4.1,412.74
"Barisal",2019,3,28,35.2,21,0,4,90,45,8.5,3.4,435.01
"Barisal",2019,3,29,28.8,21,0,4,90,53,8.3,3.6,428.65
"Barisal",2019,3,30,35,22.6,0,3,90,36,8.2,3.7,425.47
"Barisal",2019,3,31,34.8,23,12.2,4.2,91,36,8.3,3.6,428.65
"Barisal",2019,4,1,29.2,19.6,0,5,95,36,7.6,5,423.03
"Barisal",2019,4,2,32.8,19.4,0.1,4,96,52,7,5.6,403.62
"Barisal",2019,4,3,34.8,22.8,17,4,90,52,7.3,5.3,413.33
"Barisal",2019,4,4,31.8,20.6,0,4,95,59,8.9,3.7,465.08
"Barisal",2019,4,5,22.6,23,0,3,90,59,8.9,3.7,465.08
"Barisal",2019,4,6,22.6,19.8,16,3,95,52,8.8,3.8,461.85
"Barisal",2019,4,7,31.4,19.8,0,4,95,50,8.2,4.4,442.44
"Barisal",2019,4,8,29.2,20,5.2,3,90,91,5.4,7.2,351.87
"Barisal",2019,4,9,32.2,23,16.2,5,95,52,9.4,3.2,481.25
"Barisal",2019,4,10,28.1,20.4,5,2,95,82,5.4,7.2,351.87
"Barisal",2019,4,11,32.8,20.8,0,4,95,64,7.6,5,423.03
"Barisal",2019,4,12,33,21.8,0,4,95,53,7.8,4.8,429.5
"Barisal",2019,4,13,34.8,21.6,18.8,4,96,60,7.5,5.1,419.8
"Barisal",2019,4,14,33.2,21.2,0,5,95,67,9.7,2.9,490.96
"Barisal",2019,4,15,34.6,21.4,0,5,91,61,9.8,2.8,494.19
"Barisal",2019,4,16,33.8,26,0,4,91,68,6.4,6.2,384.21
"Barisal",2019,4,17,35.2,24.2,0,5,90,60,9.1,3.5,471.55
"Barisal",2019,4,18,33.4,24,0,5,90,53,9.3,3.3,478.02
"Barisal",2019,4,19,33.2,23.8,0,4,90,46,8.2,4.4,442.44
"Barisal",2019,4,20,33.5,24,0,5,90,46,9.5,3.1,484.49
"Barisal",2019,4,21,36.6,23,0,5,90,47,9.5,3.1,484.49
"Barisal",2019,4,22,35.2,23.2,0,5,85,47,9.3,3.3,478.02
"Barisal",2019,4,23,35.8,23,0,5,86,40,9.3,3.3,478.02
"Barisal",2019,4,24,36.2,24,0,5,91,47,9.4,3.2,481.25
"Barisal",2019,4,25,36.4,28.8,0,5,91,47,9.4,3.2,481.25
"Barisal",2019,4,26,36,25,0,4,91,40,8.7,3.9,458.61
"Barisal",2019,4,27,37.2,24,0,4,91,62,8.3,4.3,445.67
"Barisal",2019,4,28,35.2,26.6,0,4,92,55,7.5,5.1,419.8
"Barisal",2019,4,29,35.2,27,0,5,91,55,9.5,3.1,484.49
"Barisal",2019,4,30,35.4,26.8,0,4,91,61,8.2,4.4,442.44
"Barisal",2019,5,1,34.8,26.8,0,5,91,61,9.5,3.7,496.01
"Barisal",2019,5,2,35,26.6,0,4,91,62,7.5,5.7,430.91
"Barisal",2019,5,3,34.8,26.8,85.5,0,92,62,5.5,7.7,365.82
"Barisal",2019,5,4,25.8,24,0.2,1.2,91,91,0,13.2,186.8
"Barisal",2019,5,5,33.2,22.4,0,4,90,68,9.7,3.5,502.52
"Barisal",2019,5,6,34.6,23,0,4,92,61,7,6.2,414.64
"Barisal",2019,5,7,34.8,26.8,0,4,92,61,9.1,4.1,482.99
"Barisal",2019,5,8,35,27.2,0,5,83,62,8.8,4.4,473.23
"Barisal",2019,5,9,34.6,27.6,0,5,92,62,8.9,4.3,476.48
"Barisal",2019,5,10,35.4,28,0,5,92,61,8.9,4.3,476.48
"Barisal",2019,5,11,35.2,27.8,0,5,92,62,8.5,4.7,463.46
"Barisal",2019,5,12,35.8,27.6,0,6,91,55,9.2,4,486.25
"Barisal",2019,5,13,35.6,27.8,5.4,5,92,62,8.9,4.3,476.48
"Barisal",2019,5,14,35.4,28,4,4,91,69,8.6,4.6,466.72
"Barisal",2019,5,15,35,23.8,0,4,91,62,7.6,5.6,434.17
"Barisal",2019,5,16,35.8,25.2,0,5,92,62,9.5,3.7,496.01
"Barisal",2019,5,17,35.4,27,0,3,92,62,9.1,4.1,482.99
"Barisal",2019,5,18,35.4,27.2,0,5,92,69,9.2,4,486.25
"Barisal",2019,5,19,35.2,28.6,0,5,92,62,7.1,6.1,417.89
"Barisal",2019,5,20,36,27.6,0,3,92,62,7.6,5.6,434.17
"Barisal",2019,5,21,36,27.8,0,4,92,63,8.7,4.5,469.97
"Barisal",2019,5,22,35.6,27.2,20.1,5,92,63,8.1,5.1,450.44
"Barisal",2019,5,23,32.6,21.8,0,4,90,76,6.2,7,388.6
"Barisal",2019,5,24,33.4,23,10.2,5,92,68,8.6,4.6,466.72
"Barisal",2019,5,25,29.2,22,0,2,90,91,2.3,10.9,261.66
"Barisal",2019,5,26,35.2,22.4,0,4,91,62,7.4,5.8,427.66
"Barisal",2019,5,27,35.6,26.4,0,3,92,62,8.5,4.7,463.46
"Barisal",2019,5,28,37,22.8,0,5,92,62,8,5.2,447.19
"Barisal",2019,5,29,38,27.8,0,4,92,63,7.2,6,421.15
"Barisal",2019,5,30,36.6,27.8,0,4,82,63,7.2,6,421.15
"Barisal",2019,5,31,35.4,27.6,0,5,92,62,4.2,9,323.5
"Barisal",2019,6,1,35.2,27,0,11.5,92,53,9.2,4.3,485.75
"Barisal",2019,6,2,34.6,27.2,5.4,11.6,92,82,4.2,9.3,324.58
"Barisal",2019,6,3,32.4,24.6,14,12.6,96,82,5.2,8.3,356.82
"Barisal",2019,6,4,31.4,25.6,6,13,96,82,3.3,10.2,295.57
"Barisal",2019,6,5,29,25.8,0,12.8,96,87,2.8,10.7,279.46
"Barisal",2019,6,6,30,25.6,2.2,12.8,91,83,0.5,13,205.32
"Barisal",2019,6,7,28.6,26,29.4,15,91,66,0.2,13.3,195.65
"Barisal",2019,6,8,30.4,25.2,9.4,16.1,91,74,4.5,9,334.25
"Barisal",2019,6,9,31,26,1.2,16,91,96,3,10.5,285.9
"Barisal",2019,6,10,33.4,26.4,0,15.6,91,76,7.8,5.7,440.63
"Barisal",2019,6,11,34.6,26.8,0,15.4,92,68,6.2,7.3,389.05
"Barisal",2019,6,12,35.4,28,0,15,92,61,8.2,5.3,453.52
"Barisal",2019,6,13,35.6,26,0,14.6,82,68,5.9,7.6,379.38
"Barisal",2019,6,14,34,27,0,14.4,92,76,0.5,13,205.32
"Barisal",2019,6,15,34.6,28,0.7,14.8,92,68,4.6,8.9,337.48
"Barisal",2019,6,16,34.4,24.4,0,14.4,92,68,9.1,4.4,482.53
"Barisal",2019,6,17,35.2,28.8,24.2,16.4,92,77,6.7,6.8,405.17
"Barisal",2019,6,18,31,24.8,0,16.1,95,76,1,12.5,221.43
"Barisal",2019,6,19,35,24.4,0,15.8,92,61,7.1,6.4,418.06
"Barisal",2019,6,20,34.6,27.6,20.2,17.5,92,68,6.3,7.2,392.27
"Barisal",2019,6,21,29.8,26.8,15,18.7,91,92,2.4,11.1,266.56
"Barisal",2019,6,22,32.6,26.4,0,18.4,96,83,7.6,5.9,434.18
"Barisal",2019,6,23,34.6,26.8,0,18,92,61,9.4,4.1,492.2
"Barisal",2019,6,24,35,27.8,0,17.6,92,69,7.9,5.6,443.85
"Barisal",2019,6,25,35.2,28,19.1,19.1,92,62,6.5,7,398.72
"Barisal",2019,6,26,34.4,27,0,18.8,92,69,8.4,5.1,459.97
"Barisal",2019,6,27,35,27.8,0,18.4,91,62,6.6,6.9,401.94
"Barisal",2019,6,28,32.4,28,23,20.4,87,82,3.2,10.3,292.35
"Barisal",2019,6,29,32.4,27,0,20.1,96,76,5.2,8.3,356.82
"Barisal",2019,6,30,33.2,27,4,20.1,92,68,6.2,7.3,389.05
"Barisal",2019,7,1,29,26.8,15,3,91,82,2.1,11.3,255.22
"Barisal",2019,7,2,29,26.6,44.2,2,91,83,2,11.4,252
"Barisal",2019,7,3,30,26,6,4,96,92,4,9.4,316.4
"Barisal",2019,7,4,31.6,26.4,9.1,4,92,83,4,9.4,316.4
"Barisal",2019,7,5,31,27,19.4,4,91,83,4,9.4,316.4
"Barisal",2019,7,6,28.8,26.6,10.3,2,91,83,2,11.4,252
"Barisal",2019,7,7,27.6,26.6,20.1,3,96,91,3,10.4,284.2
"Barisal",2019,7,8,28.2,26,30,2,96,96,2,11.4,252
"Barisal",2019,7,9,27.4,25.8,13.2,2,96,91,2,11.4,252
"Barisal",2019,7,10,28,26,0,2,91,92,2,11.4,252
"Barisal",2019,7,11,28.2,26,23.2,2,91,91,2,11.4,252
"Barisal",2019,7,12,30,26,20,2,91,91,2,11.4,252
"Barisal",2019,7,13,29.6,26,35.1,3,96,92,3,10.4,284.2
"Barisal",2019,7,14,31.6,23.4,2,2,91,82,2,11.4,252
"Barisal",2019,7,15,32.6,25.8,0,3,92,84,3,10.4,284.2
"Barisal",2019,7,16,34,26.8,0,3,92,77,3,10.4,284.2
"Barisal",2019,7,17,35,27.6,0,5,92,69,5,8.4,348.6
"Barisal",2019,7,18,31,27.8,0.5,2,92,91,2,11.4,252
"Barisal",2019,7,19,32.6,26,0,3,91,68,3,10.4,284.2
"Barisal",2019,7,20,34,27,0,5,92,68,5,8.4,348.6
"Barisal",2019,7,21,34.6,27.8,0,4,92,62,4,9.4,316.4
"Barisal",2019,7,22,34.6,27.8,2.4,2.4,92,62,2.4,11,264.88
"Barisal",2019,7,23,34.6,27,2,3,92,62,3,10.4,284.2
"Barisal",2019,7,24,33.6,27,5,2,92,68,2,11.4,252
"Barisal",2019,7,25,32,25.8,62,2,91,96,2,11.4,252
"Barisal",2019,7,26,32,25,25,2,91,82,2,11.4,252
"Barisal",2019,7,27,29,25,9.3,3,91,83,3,10.4,284.2
"Barisal",2019,7,28,28.6,25.6,4,3,91,82,3,10.4,284.2
"Barisal",2019,7,29,30,26,9,3,91,92,3,10.4,284.2
"Barisal",2019,7,30,28.6,25.8,15.1,1,96,91,1,12.4,219.8
"Barisal",2019,7,31,30,26,0,3,91,83,3,10.4,284.2
"Barisal",2019,8,1,31.6,26,0,3,91,74,8.1,4.7,450.33
"Barisal",2019,8,2,32,26,0,4,91,60,9.3,3.5,489.88
"Barisal",2019,8,3,32.4,26.8,0,3,91,76,9.2,3.6,486.58
"Barisal",2019,8,4,33.6,27,0,4,92,76,7.4,5.4,427.26
"Barisal",2019,8,5,36.6,27.2,14,4,92,62,9.3,3.5,489.88
"Barisal",2019,8,6,31.6,27.6,4,6,91,82,9.7,3.1,503.06
"Barisal",2019,8,7,31,26,16,3,91,83,3.9,8.9,311.92
"Barisal",2019,8,8,31.6,26,13,3,91,82,7.6,5.2,433.86
"Barisal",2019,8,9,28.4,26.4,7,1,91,83,0,12.8,183.4
"Barisal",2019,8,10,31.6,26,9,2,91,83,3.3,9.5,292.15
"Barisal",2019,8,11,34.4,26.6,35.1,3,92,82,9.3,3.5,489.88
"Barisal",2019,8,12,31,26.6,20,2,91,91,3.2,9.6,288.86
"Barisal",2019,8,13,27.6,26,82,1,91,91,0,12.8,183.4
"Barisal",2019,8,14,28.6,25,2,1,91,83,0,12.8,183.4
"Barisal",2019,8,15,29.4,25.8,17,2,96,91,3,9.8,282.26
"Barisal",2019,8,16,31.6,26.6,14.1,2,91,76,0,12.8,183.4
"Barisal",2019,8,17,28.8,25,20,2,91,91,0,12.8,183.4
"Barisal",2019,8,18,31.6,25,0,4,96,83,7.6,5.2,433.86
"Barisal",2019,8,19,32.2,26,0,4,91,83,8.7,4.1,470.11
"Barisal",2019,8,20,32.2,27,0,3,91,76,7.4,5.4,427.26
"Barisal",2019,8,21,32.6,26.6,0,2,91,82,6.1,6.7,384.42
"Barisal",2019,8,22,32.8,27,0,4,91,84,6.9,5.9,410.79
"Barisal",2019,8,23,31.6,27,0,3,91,82,6.6,6.2,400.9
"Barisal",2019,8,24,31.8,26.6,0,2,91,82,4.8,8,341.58
"Barisal",2019,8,25,31,26.6,5,3,91,82,4.9,7.9,344.88
"Barisal",2019,8,26,32.6,26.2,0,4,91,76,9.8,3,506.36
"Barisal",2019,8,27,32.2,26.6,0,4,91,53,9.4,3.4,493.17
"Barisal",2019,8,28,32.4,26.6,0,4,92,82,9.3,3.5,489.88
"Barisal",2019,8,29,32.4,26.8,0,4,92,82,9.2,3.6,486.58
"Barisal",2019,8,30,33.8,27,0,5,91,69,8.5,4.3,463.51
"Barisal",2019,8,31,34.6,27,20,4,82,76,6,6.8,381.13
"Barisal",2019,9,1,32.4,26.8,0,4,91,76,0,12.2,162.6
"Barisal",2019,9,2,32.2,26.6,0,4,91,76,9.4,2.8,450.75
"Barisal",2019,9,3,31.4,26.8,11,3,91,75,8.4,3.8,420.09
"Barisal",2019,9,4,30,26.8,5,3,96,83,5.4,6.8,328.13
"Barisal",2019,9,5,31,26.6,3,2,96,83,6.3,5.9,355.72
"Barisal",2019,9,6,31.2,26.4,5,4,91,83,7.2,5,383.31
"Barisal",2019,9,7,30,26.4,3,2,96,91,2.5,9.7,239.24
"Barisal",2019,9,8,28.4,26,17,2,91,83,0,12.2,162.6
"Barisal",2019,9,9,31.6,26,0,2,96,87,3.6,8.6,272.95
"Barisal",2019,9,10,31,26.4,5.4,2,91,92,2.7,9.5,245.37
"Barisal",2019,9,11,30.6,25.8,6,2,91,83,3,9.2,254.56
"Barisal",2019,9,12,29.2,26,30,1,96,87,1.1,11.1,196.32
"Barisal",2019,9,13,29.8,26,2,1,96,83,1.3,10.9,202.45
"Barisal",2019,9,14,32,25.6,0,3,96,83,6.5,5.7,361.85
"Barisal",2019,9,15,32,26,0,2,91,82,4.6,7.6,303.61
"Barisal",2019,9,16,33.6,26,0,2,92,76,6.4,5.8,358.79
"Barisal",2019,9,17,33.8,26,0,4,91,52,6.3,5.9,355.72
"Barisal",2019,9,18,32.6,26,0,4,91,52,6.1,6.1,349.59
"Barisal",2019,9,19,34.2,26.2,0,4,91,59,9.7,2.5,459.94
"Barisal",2019,9,20,33,26,0,2,82,87,6.3,5.9,355.72
"Barisal",2019,9,21,30.2,26.2,0,1,91,87,0,12.2,162.6
"Barisal",2019,9,22,33.6,25.6,23,2,91,69,6.2,6,352.66
"Barisal",2019,9,23,31,24.8,2,2,90,76,4.5,7.7,300.54
"Barisal",2019,9,24,28.8,25,13,1,96,83,4.8,7.4,309.74
"Barisal",2019,9,25,33.8,24.6,20,1,96,62,1.9,10.3,220.84
"Barisal",2019,9,26,30,24,2,2,90,75,3.2,9,260.69
"Barisal",2019,9,27,29.8,23.8,0,2,90,75,1.7,10.5,214.71
"Barisal",2019,9,28,29.4,24,15.1,2,91,75,0.8,11.4,187.12
"Barisal",2019,9,29,28.8,24.2,29,2,91,81,1.2,11,199.38
"Barisal",2019,9,30,31.2,23.2,41,,90,75,4.9,7.3,312.81
"Barisal",2019,10,1,28.6,23.6,65,1,91,83,4,7.6,263.23
"Barisal",2019,10,2,31,24.4,0,3,91,83,6,5.6,321.44
"Barisal",2019,10,3,32.4,24.8,0,2,91,82,7.4,4.2,362.19
"Barisal",2019,10,4,33.6,24.6,0,2,90,68,7.9,3.7,376.74
"Barisal",2019,10,5,34,23.8,0,2,91,61,8.7,2.9,400.03
"Barisal",2019,10,6,31.6,25.6,28,2,86,68,2.5,9.1,219.57
"Barisal",2019,10,7,32.6,23.8,0,2,90,83,7.2,4.4,356.37
"Barisal",2019,10,8,31.6,24.4,18.5,2,90,74,7.1,4.5,353.46
"Barisal",2019,10,9,28.4,24,11,1,90,82,1.3,10.3,184.64
"Barisal",2019,10,10,28.2,24.2,0,2,91,83,0,11.6,146.8
"Barisal",2019,10,11,31.2,23.6,0,3,90,83,6.3,5.3,330.17
"Barisal",2019,10,12,31,23.8,0,3,91,75,7.2,4.4,356.37
"Barisal",2019,10,13,32,24,0,3,90,75,8.3,3.3,388.39
"Barisal",2019,10,14,32,22.8,0,3,90,59,7.9,3.7,376.74
"Barisal",2019,10,15,32.6,22.8,0,3,80,60,9.8,1.8,432.05
"Barisal",2019,10,16,33.6,23,18,3,91,59,5.5,6.1,306.89
"Barisal",2019,10,17,32.4,24,0,2,90,96,7.5,4.1,365.1
"Barisal",2019,10,18,32.8,24.2,0,2,91,60,6.9,4.7,347.64
"Barisal",2019,10,19,33.6,25,0,2,91,61,7.7,3.9,370.92
"Barisal",2019,10,20,32.4,25.2,0,3,81,64,7.3,4.3,359.28
"Barisal",2019,10,21,32,25,0,3,90,60,7.4,4.2,362.19
"Barisal",2019,10,22,31.8,24.8,0,2,91,76,3.2,8.4,239.94
