Month,Max Temp. (degree Celcius)0,Max Temp. (degree Celcius)1,Max Temp. (degree Celcius)2,Max Temp. (degree Celcius)3,Max Temp. (degree Celcius)4,Max Temp. (degree Celcius)5,Max Temp. (degree Celcius)6,Min Temp. (degree Celcius)0,Min Temp. (degree Celcius)1,Min Temp. (degree Celcius)2,Min Temp. (degree Celcius)3,Min Temp. (degree Celcius)4,Min Temp. (degree Celcius)5,Min Temp. (degree Celcius)6,Rainfall (mm)0,Rainfall (mm)1,Rainfall (mm)2,Rainfall (mm)3,Rainfall (mm)4,Rainfall (mm)5,Rainfall (mm)6,Actual Evaporation (mm)0,Actual Evaporation (mm)1,Actual Evaporation (mm)2,Actual Evaporation (mm)3,Actual Evaporation (mm)4,Actual Evaporation (mm)5,Actual Evaporation (mm)6,"Relative Humidity (morning, %)0","Relative Humidity (morning, %)1","Relative Humidity (morning, %)2","Relative Humidity (morning, %)3","Relative Humidity (morning, %)4","Relative Humidity (morning, %)5","Relative Humidity (morning, %)6","Relative Humidity (afternoon, %)0","Relative Humidity (afternoon, %)1","Relative Humidity (afternoon, %)2","Relative Humidity (afternoon, %)3","Relative Humidity (afternoon, %)4","Relative Humidity (afternoon, %)5","Relative Humidity (afternoon, %)6",Sunshine (hour/day)0,Sunshine (hour/day)1,Sunshine (hour/day)2,Sunshine (hour/day)3,Sunshine (hour/day)4,Sunshine (hour/day)5,Sunshine (hour/day)6,Cloudy (hour/day)0,Cloudy (hour/day)1,Cloudy (hour/day)2,Cloudy (hour/day)3,Cloudy (hour/day)4,Cloudy (hour/day)5,Cloudy (hour/day)6,Solar Radiation (cal/cm^2/day)0,Solar Radiation (cal/cm^2/day)1,Solar Radiation (cal/cm^2/day)2,Solar Radiation (cal/cm^2/day)3,Solar Radiation (cal/cm^2/day)4,Solar Radiation (cal/cm^2/day)5,Solar Radiation (cal/cm^2/day)6,Station_Barisal,Station_Gazipur,Station_Habiganj,Station_Rangpur,Rainfall
7,33.2,33.2,31.8,31.2,33.2,35.4,36.8,28.5,27.2,28.2,27.5,29.5,31.8,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,4.0,5.0,4.0,5.0,76.0,76.0,79.0,79.0,77.0,74.0,83.0,74.0,69.0,73.0,67.0,62.0,57.0,67.0,7.0,6.0,5.3,7.0,6.3,6.3,6.3,6.5,7.5,8.2,6.5,7.2,7.2,7.2,413.52,381.39,358.89,413.52,391.03,391.03,391.03,0,0,0,1,1
7,33.2,31.8,31.2,33.2,35.4,36.8,32.2,27.2,28.2,27.5,29.5,31.8,26.3,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,4.0,5.0,4.0,5.0,3.0,76.0,79.0,79.0,77.0,74.0,83.0,91.0,69.0,73.0,67.0,62.0,57.0,67.0,79.0,6.0,5.3,7.0,6.3,6.3,6.3,5.0,7.5,8.2,6.5,7.2,7.2,7.2,8.5,381.39,358.89,413.52,391.03,391.03,391.03,349.25,0,0,0,1,1
7,31.8,31.2,33.2,35.4,36.8,32.2,30.8,28.2,27.5,29.5,31.8,26.3,25.6,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,5.0,4.0,5.0,3.0,3.0,79.0,79.0,77.0,74.0,83.0,91.0,79.0,73.0,67.0,62.0,57.0,67.0,79.0,83.0,5.3,7.0,6.3,6.3,6.3,5.0,2.3,8.2,6.5,7.2,7.2,7.2,8.5,11.2,358.89,413.52,391.03,391.03,391.03,349.25,262.5,0,0,0,1,0
7,31.2,33.2,35.4,36.8,32.2,30.8,30.5,27.5,29.5,31.8,26.3,25.6,26.4,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,79.0,77.0,74.0,83.0,91.0,79.0,91.0,67.0,62.0,57.0,67.0,79.0,83.0,91.0,7.0,6.3,6.3,6.3,5.0,2.3,0.0,6.5,7.2,7.2,7.2,8.5,11.2,13.5,413.52,391.03,391.03,391.03,349.25,262.5,188.6,0,0,0,1,1
7,33.2,35.4,36.8,32.2,30.8,30.5,29.2,29.5,31.8,26.3,25.6,26.4,26.5,25.8,0.0,0.0,0.0,0.0,0.0,0.0,14.3,5.0,4.0,5.0,3.0,3.0,2.0,2.0,77.0,74.0,83.0,91.0,79.0,91.0,87.0,62.0,57.0,67.0,79.0,83.0,91.0,93.0,6.3,6.3,6.3,5.0,2.3,0.0,2.0,7.2,7.2,7.2,8.5,11.2,13.5,11.5,391.03,391.03,391.03,349.25,262.5,188.6,252.86,0,0,0,1,2
7,35.4,36.8,32.2,30.8,30.5,29.2,30.2,31.8,26.3,25.6,26.4,26.5,25.8,26.2,0.0,0.0,0.0,0.0,0.0,14.3,8.0,4.0,5.0,3.0,3.0,2.0,2.0,4.0,74.0,83.0,91.0,79.0,91.0,87.0,83.0,57.0,67.0,79.0,83.0,91.0,93.0,73.0,6.3,6.3,5.0,2.3,0.0,2.0,7.3,7.2,7.2,8.5,11.2,13.5,11.5,6.2,391.03,391.03,349.25,262.5,188.6,252.86,423.16,0,0,0,1,1
7,36.8,32.2,30.8,30.5,29.2,30.2,30.5,26.3,25.6,26.4,26.5,25.8,26.2,26.5,0.0,0.0,0.0,0.0,14.3,8.0,0.0,5.0,3.0,3.0,2.0,2.0,4.0,5.0,83.0,91.0,79.0,91.0,87.0,83.0,83.0,67.0,79.0,83.0,91.0,93.0,73.0,73.0,6.3,5.0,2.3,0.0,2.0,7.3,6.0,7.2,8.5,11.2,13.5,11.5,6.2,7.5,391.03,349.25,262.5,188.6,252.86,423.16,381.39,0,0,0,1,2
8,32.2,30.8,30.5,29.2,30.2,30.5,31.2,25.6,26.4,26.5,25.8,26.2,26.5,25.5,0.0,0.0,0.0,14.3,8.0,0.0,1.0,3.0,3.0,2.0,2.0,4.0,5.0,2.0,91.0,79.0,91.0,87.0,83.0,83.0,91.0,79.0,83.0,91.0,93.0,73.0,73.0,79.0,5.0,2.3,0.0,2.0,7.3,6.0,1.3,8.5,11.2,13.5,11.5,6.2,7.5,12.2,349.25,262.5,188.6,252.86,423.16,381.39,230.37,0,0,0,1,1
8,30.8,30.5,29.2,30.2,30.5,31.2,30.2,26.4,26.5,25.8,26.2,26.5,25.5,25.4,0.0,0.0,14.3,8.0,0.0,1.0,23.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,79.0,91.0,87.0,83.0,83.0,91.0,87.0,83.0,91.0,93.0,73.0,73.0,79.0,91.0,2.3,0.0,2.0,7.3,6.0,1.3,1.3,11.2,13.5,11.5,6.2,7.5,12.2,12.2,262.5,188.6,252.86,423.16,381.39,230.37,230.37,0,0,0,1,1
8,30.5,29.2,30.2,30.5,31.2,30.2,30.2,26.5,25.8,26.2,26.5,25.5,25.4,26.2,0.0,14.3,8.0,0.0,1.0,23.0,7.0,2.0,2.0,4.0,5.0,2.0,2.0,2.0,91.0,87.0,83.0,83.0,91.0,87.0,91.0,91.0,93.0,73.0,73.0,79.0,91.0,80.0,0.0,2.0,7.3,6.0,1.3,1.3,1.0,13.5,11.5,6.2,7.5,12.2,12.2,12.5,188.6,252.86,423.16,381.39,230.37,230.37,220.73,0,0,0,1,2
8,29.2,30.2,30.5,31.2,30.2,30.2,30.2,25.8,26.2,26.5,25.5,25.4,26.2,26.2,14.3,8.0,0.0,1.0,23.0,7.0,30.0,2.0,4.0,5.0,2.0,2.0,2.0,2.0,87.0,83.0,83.0,91.0,87.0,91.0,91.0,93.0,73.0,73.0,79.0,91.0,80.0,87.0,2.0,7.3,6.0,1.3,1.3,1.0,1.0,11.5,6.2,7.5,12.2,12.2,12.5,12.5,252.86,423.16,381.39,230.37,230.37,220.73,220.73,0,0,0,1,0
8,30.2,30.5,31.2,30.2,30.2,30.2,29.8,26.2,26.5,25.5,25.4,26.2,26.2,26.2,8.0,0.0,1.0,23.0,7.0,30.0,22.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,83.0,83.0,91.0,87.0,91.0,91.0,83.0,73.0,73.0,79.0,91.0,80.0,87.0,67.0,7.3,6.0,1.3,1.3,1.0,1.0,6.0,6.2,7.5,12.2,12.2,12.5,12.5,6.9,423.16,381.39,230.37,230.37,220.73,220.73,380.42,0,0,0,1,0
8,30.5,31.2,30.2,30.2,30.2,29.8,31.2,26.5,25.5,25.4,26.2,26.2,26.2,25.4,0.0,1.0,23.0,7.0,30.0,22.0,13.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,83.0,91.0,87.0,91.0,91.0,83.0,95.0,73.0,79.0,91.0,80.0,87.0,67.0,95.0,6.0,1.3,1.3,1.0,1.0,6.0,1.0,7.5,12.2,12.2,12.5,12.5,6.9,11.9,381.39,230.37,230.37,220.73,220.73,380.42,216.57,0,0,0,1,0
8,31.2,30.2,30.2,30.2,29.8,31.2,28.3,25.5,25.4,26.2,26.2,26.2,25.4,25.2,1.0,23.0,7.0,30.0,22.0,13.0,91.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,91.0,87.0,91.0,91.0,83.0,95.0,87.0,79.0,91.0,80.0,87.0,67.0,95.0,76.0,1.3,1.3,1.0,1.0,6.0,1.0,7.3,12.2,12.2,12.5,12.5,6.9,11.9,5.6,230.37,230.37,220.73,220.73,380.42,216.57,423.02,0,0,0,1,0
8,30.2,30.2,30.2,29.8,31.2,28.3,30.3,25.4,26.2,26.2,26.2,25.4,25.2,26.4,23.0,7.0,30.0,22.0,13.0,91.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,87.0,91.0,91.0,83.0,95.0,87.0,87.0,91.0,80.0,87.0,67.0,95.0,76.0,77.0,1.3,1.0,1.0,6.0,1.0,7.3,7.3,12.2,12.5,12.5,6.9,11.9,5.6,5.6,230.37,220.73,220.73,380.42,216.57,423.02,423.02,0,0,0,1,0
8,30.2,30.2,29.8,31.2,28.3,30.3,31.2,26.2,26.2,26.2,25.4,25.2,26.4,26.8,7.0,30.0,22.0,13.0,91.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,91.0,91.0,83.0,95.0,87.0,87.0,79.0,80.0,87.0,67.0,95.0,76.0,77.0,71.0,1.0,1.0,6.0,1.0,7.3,7.3,6.3,12.5,12.5,6.9,11.9,5.6,5.6,6.6,220.73,220.73,380.42,216.57,423.02,423.02,390.25,0,0,0,1,0
8,30.2,29.8,31.2,28.3,30.3,31.2,32.8,26.2,26.2,25.4,25.2,26.4,26.8,27.2,30.0,22.0,13.0,91.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,91.0,83.0,95.0,87.0,87.0,79.0,87.0,87.0,67.0,95.0,76.0,77.0,71.0,74.0,1.0,6.0,1.0,7.3,7.3,6.3,6.3,12.5,6.9,11.9,5.6,5.6,6.6,6.6,220.73,380.42,216.57,423.02,423.02,390.25,390.25,0,0,0,1,0
8,29.8,31.2,28.3,30.3,31.2,32.8,32.5,26.2,25.4,25.2,26.4,26.8,27.2,27.5,22.0,13.0,91.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,5.0,4.0,6.0,83.0,95.0,87.0,87.0,79.0,87.0,83.0,67.0,95.0,76.0,77.0,71.0,74.0,70.0,6.0,1.0,7.3,7.3,6.3,6.3,9.0,6.9,11.9,5.6,5.6,6.6,6.6,3.9,380.42,216.57,423.02,423.02,390.25,390.25,478.73,0,0,0,1,0
8,31.2,28.3,30.3,31.2,32.8,32.5,32.3,25.4,25.2,26.4,26.8,27.2,27.5,27.4,13.0,91.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,4.0,6.0,5.0,95.0,87.0,87.0,79.0,87.0,83.0,76.0,95.0,76.0,77.0,71.0,74.0,70.0,69.0,1.0,7.3,7.3,6.3,6.3,9.0,9.3,11.9,5.6,5.6,6.6,6.6,3.9,3.6,216.57,423.02,423.02,390.25,390.25,478.73,488.56,0,0,0,1,1
8,28.3,30.3,31.2,32.8,32.5,32.3,30.5,25.2,26.4,26.8,27.2,27.5,27.4,28.2,91.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,4.0,6.0,5.0,4.0,87.0,87.0,79.0,87.0,83.0,76.0,79.0,76.0,77.0,71.0,74.0,70.0,69.0,63.0,7.3,7.3,6.3,6.3,9.0,9.3,7.0,5.6,5.6,6.6,6.6,3.9,3.6,5.9,423.02,423.02,390.25,390.25,478.73,488.56,413.19,0,0,0,1,1
8,30.3,31.2,32.8,32.5,32.3,30.5,32.5,26.4,26.8,27.2,27.5,27.4,28.2,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,87.0,79.0,87.0,83.0,76.0,79.0,84.0,77.0,71.0,74.0,70.0,69.0,63.0,74.0,7.3,6.3,6.3,9.0,9.3,7.0,7.0,5.6,6.6,6.6,3.9,3.6,5.9,5.9,423.02,390.25,390.25,478.73,488.56,413.19,413.19,0,0,0,1,0
8,31.2,32.8,32.5,32.3,30.5,32.5,32.2,26.8,27.2,27.5,27.4,28.2,28.8,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,5.0,4.0,5.0,3.0,79.0,87.0,83.0,76.0,79.0,84.0,80.0,71.0,74.0,70.0,69.0,63.0,74.0,91.0,6.3,6.3,9.0,9.3,7.0,7.0,1.0,6.6,6.6,3.9,3.6,5.9,5.9,11.9,390.25,390.25,478.73,488.56,413.19,413.19,216.57,0,0,0,1,0
8,32.8,32.5,32.3,30.5,32.5,32.2,32.3,27.2,27.5,27.4,28.2,28.8,27.5,26.2,0.0,0.0,0.0,0.0,0.0,0.0,15.5,4.0,6.0,5.0,4.0,5.0,3.0,3.0,87.0,83.0,76.0,79.0,84.0,80.0,96.0,74.0,70.0,69.0,63.0,74.0,91.0,88.0,6.3,9.0,9.3,7.0,7.0,1.0,1.0,6.6,3.9,3.6,5.9,5.9,11.9,11.9,390.25,478.73,488.56,413.19,413.19,216.57,216.57,0,0,0,1,1
8,32.5,32.3,30.5,32.5,32.2,32.3,32.3,27.5,27.4,28.2,28.8,27.5,26.2,27.2,0.0,0.0,0.0,0.0,0.0,15.5,16.5,6.0,5.0,4.0,5.0,3.0,3.0,5.0,83.0,76.0,79.0,84.0,80.0,96.0,91.0,70.0,69.0,63.0,74.0,91.0,88.0,70.0,9.0,9.3,7.0,7.0,1.0,1.0,5.0,3.9,3.6,5.9,5.9,11.9,11.9,7.9,478.73,488.56,413.19,413.19,216.57,216.57,347.65,0,0,0,1,0
8,32.3,30.5,32.5,32.2,32.3,32.3,32.5,27.4,28.2,28.8,27.5,26.2,27.2,27.5,0.0,0.0,0.0,0.0,15.5,16.5,0.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,76.0,79.0,84.0,80.0,96.0,91.0,83.0,69.0,63.0,74.0,91.0,88.0,70.0,70.0,9.3,7.0,7.0,1.0,1.0,5.0,6.0,3.6,5.9,5.9,11.9,11.9,7.9,6.9,488.56,413.19,413.19,216.57,216.57,347.65,380.42,0,0,0,1,0
8,30.5,32.5,32.2,32.3,32.3,32.5,33.2,28.2,28.8,27.5,26.2,27.2,27.5,27.8,0.0,0.0,0.0,15.5,16.5,0.0,0.0,4.0,5.0,3.0,3.0,5.0,4.0,2.0,79.0,84.0,80.0,96.0,91.0,83.0,83.0,63.0,74.0,91.0,88.0,70.0,70.0,73.0,7.0,7.0,1.0,1.0,5.0,6.0,2.0,5.9,5.9,11.9,11.9,7.9,6.9,10.9,413.19,413.19,216.57,216.57,347.65,380.42,249.34,0,0,0,1,0
8,32.5,32.2,32.3,32.3,32.5,33.2,32.2,28.8,27.5,26.2,27.2,27.5,27.8,25.8,0.0,0.0,15.5,16.5,0.0,0.0,1.5,5.0,3.0,3.0,5.0,4.0,2.0,2.0,84.0,80.0,96.0,91.0,83.0,83.0,95.0,74.0,91.0,88.0,70.0,70.0,73.0,80.0,7.0,1.0,1.0,5.0,6.0,2.0,2.0,5.9,11.9,11.9,7.9,6.9,10.9,10.9,413.19,216.57,216.57,347.65,380.42,249.34,249.34,0,0,0,1,1
8,32.2,32.3,32.3,32.5,33.2,32.2,30.5,27.5,26.2,27.2,27.5,27.8,25.8,27.2,0.0,15.5,16.5,0.0,0.0,1.5,0.0,3.0,3.0,5.0,4.0,2.0,2.0,4.0,80.0,96.0,91.0,83.0,83.0,95.0,77.0,91.0,88.0,70.0,70.0,73.0,80.0,67.0,1.0,1.0,5.0,6.0,2.0,2.0,8.3,11.9,11.9,7.9,6.9,10.9,10.9,4.6,216.57,216.57,347.65,380.42,249.34,249.34,455.79,0,0,0,1,2
8,32.3,32.3,32.5,33.2,32.2,30.5,33.5,26.2,27.2,27.5,27.8,25.8,27.2,29.2,15.5,16.5,0.0,0.0,1.5,0.0,0.0,3.0,5.0,4.0,2.0,2.0,4.0,4.0,96.0,91.0,83.0,83.0,95.0,77.0,77.0,88.0,70.0,70.0,73.0,80.0,67.0,65.0,1.0,5.0,6.0,2.0,2.0,8.3,9.3,11.9,7.9,6.9,10.9,10.9,4.6,3.6,216.57,347.65,380.42,249.34,249.34,455.79,488.56,0,0,0,1,0
8,32.3,32.5,33.2,32.2,30.5,33.5,34.5,27.2,27.5,27.8,25.8,27.2,29.2,29.5,16.5,0.0,0.0,1.5,0.0,0.0,0.0,5.0,4.0,2.0,2.0,4.0,4.0,5.0,91.0,83.0,83.0,95.0,77.0,77.0,74.0,70.0,70.0,73.0,80.0,67.0,65.0,65.0,5.0,6.0,2.0,2.0,8.3,9.3,4.3,7.9,6.9,10.9,10.9,4.6,3.6,8.6,347.65,380.42,249.34,249.34,455.79,488.56,324.71,0,0,0,1,0
8,32.5,33.2,32.2,30.5,33.5,34.5,34.2,27.5,27.8,25.8,27.2,29.2,29.5,27.2,0.0,0.0,1.5,0.0,0.0,0.0,2.8,4.0,2.0,2.0,4.0,4.0,5.0,2.0,83.0,83.0,95.0,77.0,77.0,74.0,91.0,70.0,73.0,80.0,67.0,65.0,65.0,84.0,6.0,2.0,2.0,8.3,9.3,4.3,3.0,6.9,10.9,10.9,4.6,3.6,8.6,9.9,380.42,249.34,249.34,455.79,488.56,324.71,282.11,0,0,0,1,1
8,33.2,32.2,30.5,33.5,34.5,34.2,30.8,27.8,25.8,27.2,29.2,29.5,27.2,26.2,0.0,1.5,0.0,0.0,0.0,2.8,36.2,2.0,2.0,4.0,4.0,5.0,2.0,6.0,83.0,95.0,77.0,77.0,74.0,91.0,83.0,73.0,80.0,67.0,65.0,65.0,84.0,74.0,2.0,2.0,8.3,9.3,4.3,3.0,6.3,10.9,10.9,4.6,3.6,8.6,9.9,6.6,249.34,249.34,455.79,488.56,324.71,282.11,390.25,0,0,0,1,0
8,32.2,30.5,33.5,34.5,34.2,30.8,31.2,25.8,27.2,29.2,29.5,27.2,26.2,27.2,1.5,0.0,0.0,0.0,2.8,36.2,0.0,2.0,4.0,4.0,5.0,2.0,6.0,7.0,95.0,77.0,77.0,74.0,91.0,83.0,83.0,80.0,67.0,65.0,65.0,84.0,74.0,74.0,2.0,8.3,9.3,4.3,3.0,6.3,7.0,10.9,4.6,3.6,8.6,9.9,6.6,5.9,249.34,455.79,488.56,324.71,282.11,390.25,413.19,0,0,0,1,2
8,30.5,33.5,34.5,34.2,30.8,31.2,31.8,27.2,29.2,29.5,27.2,26.2,27.2,27.6,0.0,0.0,0.0,2.8,36.2,0.0,0.0,4.0,4.0,5.0,2.0,6.0,7.0,2.0,77.0,77.0,74.0,91.0,83.0,83.0,84.0,67.0,65.0,65.0,84.0,74.0,74.0,77.0,8.3,9.3,4.3,3.0,6.3,7.0,6.0,4.6,3.6,8.6,9.9,6.6,5.9,6.9,455.79,488.56,324.71,282.11,390.25,413.19,380.42,0,0,0,1,0
8,33.5,34.5,34.2,30.8,31.2,31.8,31.9,29.2,29.5,27.2,26.2,27.2,27.6,24.6,0.0,0.0,2.8,36.2,0.0,0.0,15.0,4.0,5.0,2.0,6.0,7.0,2.0,2.0,77.0,74.0,91.0,83.0,83.0,84.0,95.0,65.0,65.0,84.0,74.0,74.0,77.0,83.0,9.3,4.3,3.0,6.3,7.0,6.0,2.0,3.6,8.6,9.9,6.6,5.9,6.9,10.9,488.56,324.71,282.11,390.25,413.19,380.42,249.34,0,0,0,1,0
8,34.5,34.2,30.8,31.2,31.8,31.9,28.2,29.5,27.2,26.2,27.2,27.6,24.6,25.8,0.0,2.8,36.2,0.0,0.0,15.0,0.0,5.0,2.0,6.0,7.0,2.0,2.0,2.0,74.0,91.0,83.0,83.0,84.0,95.0,84.0,65.0,84.0,74.0,74.0,77.0,83.0,70.0,4.3,3.0,6.3,7.0,6.0,2.0,8.3,8.6,9.9,6.6,5.9,6.9,10.9,4.6,324.71,282.11,390.25,413.19,380.42,249.34,455.79,0,0,0,1,0
8,34.2,30.8,31.2,31.8,31.9,28.2,31.5,27.2,26.2,27.2,27.6,24.6,25.8,25.8,2.8,36.2,0.0,0.0,15.0,0.0,27.9,2.0,6.0,7.0,2.0,2.0,2.0,3.0,91.0,83.0,83.0,84.0,95.0,84.0,91.0,84.0,74.0,74.0,77.0,83.0,70.0,77.0,3.0,6.3,7.0,6.0,2.0,8.3,7.0,9.9,6.6,5.9,6.9,10.9,4.6,5.9,282.11,390.25,413.19,380.42,249.34,455.79,413.19,0,0,0,1,0
8,30.8,31.2,31.8,31.9,28.2,31.5,31.2,26.2,27.2,27.6,24.6,25.8,25.8,27.4,36.2,0.0,0.0,15.0,0.0,27.9,0.0,6.0,7.0,2.0,2.0,2.0,3.0,6.0,83.0,83.0,84.0,95.0,84.0,91.0,83.0,74.0,74.0,77.0,83.0,70.0,77.0,73.0,6.3,7.0,6.0,2.0,8.3,7.0,7.0,6.6,5.9,6.9,10.9,4.6,5.9,5.9,390.25,413.19,380.42,249.34,455.79,413.19,413.19,0,0,0,1,0
9,31.2,31.8,31.9,28.2,31.5,31.2,31.5,27.2,27.6,24.6,25.8,25.8,27.4,27.2,0.0,0.0,15.0,0.0,27.9,0.0,0.0,7.0,2.0,2.0,2.0,3.0,6.0,3.0,83.0,84.0,95.0,84.0,91.0,83.0,87.0,74.0,77.0,83.0,70.0,77.0,73.0,73.0,7.0,6.0,2.0,8.3,7.0,7.0,7.0,5.9,6.9,10.9,4.6,5.9,5.9,5.9,413.19,380.42,249.34,455.79,413.19,413.19,413.19,0,0,0,1,0
9,31.8,31.9,28.2,31.5,31.2,31.5,31.2,27.6,24.6,25.8,25.8,27.4,27.2,27.2,0.0,15.0,0.0,27.9,0.0,0.0,0.0,2.0,2.0,2.0,3.0,6.0,3.0,3.0,84.0,95.0,84.0,91.0,83.0,87.0,91.0,77.0,83.0,70.0,77.0,73.0,73.0,74.0,6.0,2.0,8.3,7.0,7.0,7.0,6.0,6.9,10.9,4.6,5.9,5.9,5.9,6.9,380.42,249.34,455.79,413.19,413.19,413.19,380.42,0,0,0,1,1
9,31.9,28.2,31.5,31.2,31.5,31.2,31.2,24.6,25.8,25.8,27.4,27.2,27.2,27.2,15.0,0.0,27.9,0.0,0.0,0.0,0.0,2.0,2.0,3.0,6.0,3.0,3.0,4.0,95.0,84.0,91.0,83.0,87.0,91.0,87.0,83.0,70.0,77.0,73.0,73.0,74.0,74.0,2.0,8.3,7.0,7.0,7.0,6.0,7.0,10.9,4.6,5.9,5.9,5.9,6.9,5.9,249.34,455.79,413.19,413.19,413.19,380.42,413.19,0,0,0,1,0
9,28.2,31.5,31.2,31.5,31.2,31.2,32.2,25.8,25.8,27.4,27.2,27.2,27.2,27.5,0.0,27.9,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,3.0,3.0,4.0,4.0,84.0,91.0,83.0,87.0,91.0,87.0,83.0,70.0,77.0,73.0,73.0,74.0,74.0,77.0,8.3,7.0,7.0,7.0,6.0,7.0,7.0,4.6,5.9,5.9,5.9,6.9,5.9,5.9,455.79,413.19,413.19,413.19,380.42,413.19,413.19,0,0,0,1,0
9,31.5,31.2,31.5,31.2,31.2,32.2,32.5,25.8,27.4,27.2,27.2,27.2,27.5,25.4,27.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,3.0,4.0,4.0,4.0,91.0,83.0,87.0,91.0,87.0,83.0,83.0,77.0,73.0,73.0,74.0,74.0,77.0,77.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,5.9,5.9,5.9,6.9,5.9,5.9,6.2,413.19,413.19,413.19,380.42,413.19,413.19,341.4,0,0,0,1,0
9,31.2,31.5,31.2,31.2,32.2,32.5,32.2,27.4,27.2,27.2,27.2,27.5,25.4,26.3,0.0,0.0,0.0,0.0,0.0,0.0,1.8,6.0,3.0,3.0,4.0,4.0,4.0,5.0,83.0,87.0,91.0,87.0,83.0,83.0,87.0,73.0,73.0,74.0,74.0,77.0,77.0,77.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,5.9,5.9,6.9,5.9,5.9,6.2,6.2,413.19,413.19,380.42,413.19,413.19,341.4,341.4,0,0,0,1,0
9,31.5,31.2,31.2,32.2,32.5,32.2,31.2,27.2,27.2,27.2,27.5,25.4,26.3,26.2,0.0,0.0,0.0,0.0,0.0,1.8,0.0,3.0,3.0,4.0,4.0,4.0,5.0,2.0,87.0,91.0,87.0,83.0,83.0,87.0,87.0,73.0,74.0,74.0,77.0,77.0,77.0,77.0,7.0,6.0,7.0,7.0,6.0,6.0,2.3,5.9,6.9,5.9,5.9,6.2,6.2,9.9,413.19,380.42,413.19,413.19,341.4,341.4,229.66,0,0,0,1,0
9,31.2,31.2,32.2,32.5,32.2,31.2,31.2,27.2,27.2,27.5,25.4,26.3,26.2,26.2,0.0,0.0,0.0,0.0,1.8,0.0,0.0,3.0,4.0,4.0,4.0,5.0,2.0,4.0,91.0,87.0,83.0,83.0,87.0,87.0,91.0,74.0,74.0,77.0,77.0,77.0,77.0,77.0,6.0,7.0,7.0,6.0,6.0,2.3,6.0,6.9,5.9,5.9,6.2,6.2,9.9,6.2,380.42,413.19,413.19,341.4,341.4,229.66,341.4,0,0,0,1,0
9,31.2,32.2,32.5,32.2,31.2,31.2,32.2,27.2,27.5,25.4,26.3,26.2,26.2,26.2,0.0,0.0,0.0,1.8,0.0,0.0,0.0,4.0,4.0,4.0,5.0,2.0,4.0,3.0,87.0,83.0,83.0,87.0,87.0,91.0,84.0,74.0,77.0,77.0,77.0,77.0,77.0,77.0,7.0,7.0,6.0,6.0,2.3,6.0,6.3,5.9,5.9,6.2,6.2,9.9,6.2,5.9,413.19,413.19,341.4,341.4,229.66,341.4,350.47,0,0,0,1,1
9,32.2,32.5,32.2,31.2,31.2,32.2,32.5,27.5,25.4,26.3,26.2,26.2,26.2,27.3,0.0,0.0,1.8,0.0,0.0,0.0,0.0,4.0,4.0,5.0,2.0,4.0,3.0,3.0,83.0,83.0,87.0,87.0,91.0,84.0,84.0,77.0,77.0,77.0,77.0,77.0,77.0,73.0,7.0,6.0,6.0,2.3,6.0,6.3,9.0,5.9,6.2,6.2,9.9,6.2,5.9,3.2,413.19,341.4,341.4,229.66,341.4,350.47,432.01,0,0,0,1,0
9,32.5,32.2,31.2,31.2,32.2,32.5,30.5,25.4,26.3,26.2,26.2,26.2,27.3,25.8,0.0,1.8,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,4.0,3.0,3.0,6.0,83.0,87.0,87.0,91.0,84.0,84.0,79.0,77.0,77.0,77.0,77.0,77.0,73.0,73.0,6.0,6.0,2.3,6.0,6.3,9.0,8.0,6.2,6.2,9.9,6.2,5.9,3.2,4.2,341.4,341.4,229.66,341.4,350.47,432.01,401.81,0,0,0,1,1
